pr_id,agent,n_discussion_items,vader_mean,textblob_mean,senticr_negative_share,merged,repo_id,log_discussion_items
3070903672.0,OpenAI_Codex,2,0.3348,0.03571428571428571,0.0,0,634043200,1.0986122886681098
3070909907.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3070933575.0,Devin,9,0.19753333333333334,0.04938271604938271,0.3333333333333333,1,283046497,2.302585092994046
3070935368.0,OpenAI_Codex,3,0.3887,0.20138888888888887,0.0,1,408858330,1.3862943611198906
3070935638.0,OpenAI_Codex,1,0.7345,0.375,0.0,1,236025727,0.6931471805599453
3070936351.0,OpenAI_Codex,6,0.12478333333333334,-0.009821428571428573,0.16666666666666666,1,633927609,1.9459101490553132
3070940788.0,OpenAI_Codex,1,0.4922,0.4,0.0,1,166594991,0.6931471805599453
3070963863.0,OpenAI_Codex,1,0.4738,0.0,0.0,1,587050620,0.6931471805599453
3070968063.0,OpenAI_Codex,1,0.0,0.0,1.0,0,781914762,0.6931471805599453
3070968398.0,OpenAI_Codex,1,0.0,0.0,0.0,0,781914762,0.6931471805599453
3070979084.0,OpenAI_Codex,1,0.1779,-0.125,0.0,0,974878688,0.6931471805599453
3070980311.0,OpenAI_Codex,1,0.0,0.0,0.0,0,974878688,0.6931471805599453
3070980739.0,OpenAI_Codex,1,-0.128,0.0,0.0,1,826170402,0.6931471805599453
3070982953.0,OpenAI_Codex,1,0.1511,0.03749999999999998,0.0,1,951371532,0.6931471805599453
3071005313.0,OpenAI_Codex,1,0.9843,0.11469583048530418,0.0,0,614765452,0.6931471805599453
3071039778.0,OpenAI_Codex,2,0.451,0.10833333333333334,0.0,1,820192032,1.0986122886681098
3071076370.0,Devin,1,0.0772,0.0,0.0,0,127246132,0.6931471805599453
3071076936.0,OpenAI_Codex,2,-0.1462,0.024999999999999998,0.0,1,633927609,1.0986122886681098
3071083616.0,OpenAI_Codex,3,-0.14356666666666668,0.05555555555555556,0.3333333333333333,1,812973394,1.3862943611198906
3071083804.0,Devin,2,-0.125,0.0,0.5,0,127246132,1.0986122886681098
3071085605.0,OpenAI_Codex,1,0.7971,0.2333333333333333,0.0,1,519909104,0.6931471805599453
3071085732.0,Devin,1,0.0,0.0,0.0,0,127246132,0.6931471805599453
3071149339.0,OpenAI_Codex,1,0.7971,0.2333333333333333,0.0,1,519909104,0.6931471805599453
3071156107.0,Devin,3,0.5004666666666666,0.10659722222222223,0.3333333333333333,0,103436741,1.3862943611198906
3071165159.0,OpenAI_Codex,3,0.05129999999999999,0.125,0.0,0,633927609,1.3862943611198906
3071234740.0,Devin,7,0.0028571428571428597,0.05357142857142857,0.0,1,392768635,2.0794415416798357
3071250357.0,OpenAI_Codex,1,0.6948,0.3452380952380952,1.0,1,460609164,0.6931471805599453
3071389487.0,OpenAI_Codex,1,0.7279,0.1111111111111111,0.0,1,663707775,0.6931471805599453
3071484470.0,OpenAI_Codex,2,0.2202,0.15,1.0,0,599547518,1.0986122886681098
3071510323.0,OpenAI_Codex,6,0.64295,0.1710648512542452,0.0,1,614765452,1.9459101490553132
3071636852.0,Devin,2,0.0,0.0,0.0,1,228538361,1.0986122886681098
3071674416.0,Devin,2,-0.125,0.0,1.0,0,127246132,1.0986122886681098
3071803431.0,OpenAI_Codex,1,0.4404,0.3,0.0,1,765572754,0.6931471805599453
3071822317.0,OpenAI_Codex,2,0.35885,0.2125,0.0,1,587050620,1.0986122886681098
3071829832.0,Devin,3,0.0,0.0,0.0,1,934897158,1.3862943611198906
3071839438.0,OpenAI_Codex,2,0.3348,0.03571428571428571,0.0,0,634043200,1.0986122886681098
3071871877.0,OpenAI_Codex,1,0.0772,0.6,0.0,0,826170402,0.6931471805599453
3071874019.0,OpenAI_Codex,2,0.30295,0.4875,0.0,0,826170402,1.0986122886681098
3071952484.0,Devin,1,0.9696,0.17610192837465566,0.0,0,710601088,0.6931471805599453
3071962912.0,OpenAI_Codex,2,0.148,0.0,0.0,1,357728969,1.0986122886681098
3071986443.0,OpenAI_Codex,1,0.3612,0.0,0.0,1,30260406,0.6931471805599453
3071988385.0,OpenAI_Codex,1,-0.9999,0.0,0.0,0,357728969,0.6931471805599453
3071990984.0,OpenAI_Codex,1,0.296,0.0,0.0,0,357728969,0.6931471805599453
3071995758.0,Devin,2,0.0,-0.25,0.0,1,496817075,1.0986122886681098
3071995999.0,OpenAI_Codex,1,0.4019,0.0,1.0,0,92912604,0.6931471805599453
3072004170.0,OpenAI_Codex,1,0.296,0.0,0.0,0,357728969,0.6931471805599453
3072004984.0,OpenAI_Codex,1,-0.9999,0.0,0.0,0,357728969,0.6931471805599453
3072006930.0,OpenAI_Codex,1,-0.9808,0.0,0.0,0,357728969,0.6931471805599453
3072088419.0,OpenAI_Codex,1,-0.7985,0.0757142857142857,0.0,0,728788747,0.6931471805599453
3072128473.0,OpenAI_Codex,7,-0.023328571428571428,0.03333333333333333,0.2857142857142857,0,28589709,2.0794415416798357
3072136032.0,Devin,1,-0.5994,-0.6999999999999998,1.0,0,787076358,0.6931471805599453
3072351994.0,Devin,2,0.1591,0.0,0.0,0,195619075,1.0986122886681098
3072460329.0,Devin,2,-0.12055,0.0,0.0,1,195619075,1.0986122886681098
3072581386.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3073002129.0,OpenAI_Codex,3,-0.3219666666666667,-0.10416666666666667,0.6666666666666666,1,365250183,1.3862943611198906
3073179861.0,OpenAI_Codex,3,0.6413333333333333,0.39999999999999997,0.0,1,408858330,1.3862943611198906
3073366995.0,OpenAI_Codex,3,0.0,0.0,0.0,1,12141518,1.3862943611198906
3073418587.0,OpenAI_Codex,3,0.0,0.0,0.0,1,12141518,1.3862943611198906
3073458983.0,OpenAI_Codex,1,0.0,0.0,0.0,1,12141518,0.6931471805599453
3073550884.0,OpenAI_Codex,2,0.0,0.0,0.0,1,12141518,1.0986122886681098
3073606770.0,Devin,2,0.07655,-0.10277777777777777,0.5,1,959682770,1.0986122886681098
3074038581.0,Devin,4,0.09292500000000001,0.17238636363636364,0.25,1,400215964,1.6094379124341003
3074068344.0,Devin,1,0.967,0.18283279220779222,0.0,0,710601088,0.6931471805599453
3074099522.0,Devin,1,0.0,0.0,0.0,1,543052826,0.6931471805599453
3074160943.0,Devin,3,-0.32216666666666666,-0.06666666666666667,0.3333333333333333,1,400215964,1.3862943611198906
3074285678.0,OpenAI_Codex,1,-0.9808,0.0,0.0,0,357728969,0.6931471805599453
3074351366.0,Devin,1,0.2411,0.0,0.0,1,787076358,0.6931471805599453
3074390411.0,OpenAI_Codex,1,-0.8126,0.0,0.0,0,357728969,0.6931471805599453
3074397731.0,Devin,1,0.0,0.5,0.0,0,283046497,0.6931471805599453
3074410301.0,OpenAI_Codex,1,0.296,0.0,0.0,1,357728969,0.6931471805599453
3074419224.0,Copilot,1,0.0,0.25,0.0,0,569233100,0.6931471805599453
3074473153.0,OpenAI_Codex,1,-0.8126,0.0,0.0,0,357728969,0.6931471805599453
3074482141.0,OpenAI_Codex,5,-0.08993999999999999,0.05444444444444445,0.0,1,357728969,1.791759469228055
3074511747.0,Copilot,3,0.033466666666666665,0.2333333333333333,0.0,1,22855240,1.3862943611198906
3074531119.0,Copilot,3,-0.17020000000000002,0.0,0.6666666666666666,0,121814210,1.3862943611198906
3074542976.0,Copilot,2,0.3397,0.25,0.0,0,587965862,1.0986122886681098
3074548447.0,Copilot,2,0.6859,0.28809523809523807,0.5,0,486614111,1.0986122886681098
3074557301.0,Copilot,8,-0.031075000000000002,0.03125,0.5,0,381857226,2.1972245773362196
3074561019.0,OpenAI_Codex,3,-0.1614,0.12708333333333333,0.3333333333333333,0,357728969,1.3862943611198906
3074595642.0,Copilot,2,-0.148,0.08333333333333333,0.0,1,873769849,1.0986122886681098
3074605898.0,Copilot,4,0.5548,0.16423160173160173,0.0,0,80874333,1.6094379124341003
3074609325.0,Copilot,9,0.17914444444444444,-0.010846560846560846,0.2222222222222222,0,210716005,2.302585092994046
3074618957.0,Copilot,27,0.13648518518518518,0.08955795331456706,0.4074074074074074,0,210716005,3.332204510175204
3074635096.0,Copilot,2,0.0,0.0,0.0,0,121814210,1.0986122886681098
3074644944.0,OpenAI_Codex,1,0.3167,0.3,0.0,0,433321004,0.6931471805599453
3074647104.0,Copilot,3,0.02783333333333334,0.06818181818181818,0.0,1,210716005,1.3862943611198906
3074649485.0,Copilot,4,0.2325,0.14166666666666666,0.5,1,967503541,1.6094379124341003
3074656894.0,Copilot,1,-0.4215,0.0,0.0,0,830955758,0.6931471805599453
3074667128.0,Copilot,5,0.31572,0.22333333333333333,0.2,1,587965862,1.791759469228055
3074681764.0,Copilot,2,0.25415,0.35000000000000003,0.0,0,281765424,1.0986122886681098
3074682221.0,Copilot,1,0.0,0.0,0.0,1,915016509,0.6931471805599453
3074688614.0,Copilot,11,-0.09233636363636362,-0.0003787878787878781,0.45454545454545453,0,33373292,2.4849066497880004
3074689840.0,Copilot,18,0.043361111111111114,-0.004462782587782589,0.05555555555555555,1,33373292,2.9444389791664403
3074690514.0,Copilot,2,-0.5106,0.0,1.0,0,73994063,1.0986122886681098
3074690649.0,Copilot,1,-0.1134,0.0,1.0,0,76887724,0.6931471805599453
3074693911.0,Copilot,1,0.0,0.0,1.0,0,102907977,0.6931471805599453
3074698333.0,Copilot,1,-0.5106,0.0,1.0,1,73994063,0.6931471805599453
3074698471.0,Copilot,2,-0.4253,0.0,0.0,1,73994063,1.0986122886681098
3074699489.0,Copilot,4,-0.38265000000000005,0.0,0.5,0,5458422,1.6094379124341003
3074744894.0,Copilot,1,0.5267,-0.10000000000000002,1.0,0,649628862,0.6931471805599453
3074756019.0,Copilot,6,-0.05126666666666669,0.06874999999999999,0.16666666666666666,0,302982238,1.9459101490553132
3074776256.0,Copilot,5,0.33333999999999997,0.13934388528138525,0.6,0,17620347,1.791759469228055
3074778952.0,Copilot,1,-0.296,0.0,0.0,0,1198539,0.6931471805599453
3074781486.0,Copilot,9,0.01523333333333334,0.03838383838383838,0.2222222222222222,1,35890081,2.302585092994046
3074785958.0,Copilot,10,0.03968,-0.06416666666666668,0.0,0,714590129,2.3978952727983707
3074788987.0,Copilot,5,-0.012059999999999993,0.16999999999999998,0.4,1,262395224,1.791759469228055
3074803753.0,Copilot,1,-0.296,0.0,0.0,1,210716005,0.6931471805599453
3074815696.0,Copilot,11,0.07227272727272728,0.0457070707070707,0.18181818181818182,0,262395224,2.4849066497880004
3074847860.0,Copilot,1,0.0,0.0,0.0,0,35890081,0.6931471805599453
3074847883.0,Copilot,3,-0.09746666666666666,-0.08333333333333333,0.3333333333333333,0,381857226,1.3862943611198906
3074880871.0,Copilot,3,0.2958,-0.10486111111111111,0.6666666666666666,0,598249096,1.3862943611198906
3074882049.0,OpenAI_Codex,1,-0.6325,0.08166666666666668,0.0,1,828285248,0.6931471805599453
3074885425.0,OpenAI_Codex,2,-0.0129,-0.4,0.0,1,151148482,1.0986122886681098
3074893038.0,Copilot,15,-0.05872666666666668,0.03492424242424241,0.4666666666666667,0,53971519,2.772588722239781
3074924594.0,OpenAI_Codex,1,-0.1531,0.22000000000000003,0.0,1,50448254,0.6931471805599453
3074925487.0,Copilot,4,0.09545,0.07142857142857142,0.5,0,680120071,1.6094379124341003
3074950203.0,Copilot,2,0.2143,0.21875,0.0,0,53971519,1.0986122886681098
3074955570.0,OpenAI_Codex,1,-0.5499,0.0,1.0,1,50448254,0.6931471805599453
3074962133.0,Devin,1,-0.2023,0.05,1.0,1,400215964,0.6931471805599453
3074963659.0,Copilot,5,-0.10212000000000002,0.0,0.2,0,53971519,1.791759469228055
3074965771.0,OpenAI_Codex,1,0.289,0.44999999999999996,0.0,1,246072685,0.6931471805599453
3074968173.0,OpenAI_Codex,4,-0.014875,0.10781249999999999,1.0,1,50448254,1.6094379124341003
3074990791.0,Copilot,3,0.0,0.03333333333333333,0.3333333333333333,0,746962176,1.3862943611198906
3074993448.0,Copilot,1,0.3182,0.5,1.0,0,121814210,0.6931471805599453
3075009767.0,OpenAI_Codex,1,-0.5423,-0.25,0.0,1,50448254,0.6931471805599453
3075010876.0,Copilot,1,0.5574,0.0,1.0,1,33010673,0.6931471805599453
3075017348.0,Copilot,2,0.31195,0.013888888888888876,0.0,0,3194112,1.0986122886681098
3075019704.0,Copilot,9,0.06185555555555555,0.21052188552188553,0.3333333333333333,0,587965862,2.302585092994046
3075020585.0,Copilot,1,0.0,0.0,0.0,0,23022377,0.6931471805599453
3075021617.0,Copilot,1,0.0,0.0,0.0,0,23022377,0.6931471805599453
3075023159.0,Copilot,2,0.15385,0.21249999999999997,1.0,1,23022377,1.0986122886681098
3075024592.0,Copilot,3,0.8426999999999999,0.4270833333333333,0.0,1,33010673,1.3862943611198906
3075028295.0,Copilot,3,0.0,0.06666666666666667,0.3333333333333333,0,696529789,1.3862943611198906
3075031726.0,Copilot,4,-0.07315,-0.035416666666666666,0.5,0,696529789,1.6094379124341003
3075035064.0,Copilot,15,0.012219999999999998,0.06626984126984127,0.6,0,460125865,2.772588722239781
3075036713.0,Copilot,8,0.3509875,0.10753787878787878,0.0,1,696529789,2.1972245773362196
3075038418.0,OpenAI_Codex,2,0.0129,-0.2,0.0,0,246072685,1.0986122886681098
3075041242.0,OpenAI_Codex,1,-0.3832,-0.4291666666666667,1.0,0,246072685,0.6931471805599453
3075041588.0,Copilot,16,0.020543749999999993,0.06305634469696969,0.1875,0,210716005,2.833213344056216
3075060544.0,Copilot,1,-0.6597,-0.04444444444444443,0.0,1,166226127,0.6931471805599453
3075074358.0,Copilot,4,0.043899999999999995,-0.075,0.5,1,598846021,1.6094379124341003
3075074837.0,Copilot,2,0.11315,-0.012500000000000004,0.5,1,265001214,1.0986122886681098
3075075850.0,Devin,4,0.0,0.025,0.25,0,350360184,1.6094379124341003
3075113564.0,OpenAI_Codex,1,-0.9932,0.0,0.0,1,357728969,0.6931471805599453
3075176665.0,Copilot,14,0.17105,0.03855744949494949,0.21428571428571427,0,262395224,2.70805020110221
3075201543.0,Copilot,12,0.1920666666666667,-0.020558712121212127,0.3333333333333333,0,262395224,2.5649493574615367
3075207290.0,Copilot,7,0.2136,0.14686147186147183,0.2857142857142857,0,883829350,2.0794415416798357
3075216235.0,Copilot,3,0.2121333333333333,0.0,1.0,1,667153158,1.3862943611198906
3075221618.0,Copilot,1,0.5859,0.0,0.0,1,126257942,0.6931471805599453
3075242171.0,Copilot,4,0.07955,0.06818181818181818,0.0,0,35890081,1.6094379124341003
3075243153.0,Copilot,8,-0.360975,-0.030605158730158732,0.375,0,680120071,2.1972245773362196
3075262343.0,Copilot,2,0.0,0.0,0.0,0,488372169,1.0986122886681098
3075267356.0,Copilot,3,0.1468,0.2333333333333333,0.0,1,978331188,1.3862943611198906
3075286950.0,Copilot,5,0.25922,0.04,0.0,1,33010673,1.791759469228055
3075291570.0,Copilot,5,0.10116,0.0325,0.4,1,119847449,1.791759469228055
3075322931.0,Copilot,4,0.181575,0.25,0.25,1,17620347,1.6094379124341003
3075340021.0,Copilot,1,-0.0572,0.0,1.0,1,632238087,0.6931471805599453
3075368863.0,Devin,1,0.0,0.0,0.0,1,195619075,0.6931471805599453
3075370587.0,Copilot,7,0.24978571428571428,0.014285714285714287,0.0,0,62963654,2.0794415416798357
3075374115.0,Copilot,1,0.0,0.0,0.0,0,62963654,0.6931471805599453
3075375258.0,Cursor,1,0.8595,0.3,0.0,0,881221486,0.6931471805599453
3075388250.0,Copilot,2,0.1462,0.0,0.0,0,62963654,1.0986122886681098
3075393105.0,OpenAI_Codex,2,0.39355,0.4083333333333333,0.0,1,944239457,1.0986122886681098
3075398355.0,Copilot,4,0.0,-0.1,1.0,0,696529789,1.6094379124341003
3075417840.0,Copilot,3,0.05386666666666665,0.25,0.6666666666666666,1,668493044,1.3862943611198906
3075430961.0,Copilot,1,-0.6808,0.16666666666666666,0.0,1,668493044,0.6931471805599453
3075456505.0,Copilot,3,0.6311,0.09999999999999999,0.3333333333333333,1,668493044,1.3862943611198906
3075457871.0,OpenAI_Codex,2,-0.2411,-0.1875,1.0,1,895029087,1.0986122886681098
3075470121.0,Copilot,4,0.156225,0.13333333333333333,0.25,0,696529789,1.6094379124341003
3075470378.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3075506913.0,Copilot,2,0.29569999999999996,-0.0625,1.0,1,26230481,1.0986122886681098
3075550632.0,Copilot,1,0.2732,0.13636363636363635,1.0,1,62963654,0.6931471805599453
3075563001.0,Copilot,27,-0.13755555555555557,0.049022633744855965,0.14814814814814814,1,460125865,3.332204510175204
3075567778.0,Copilot,4,-0.103525,0.0,0.25,0,668493044,1.6094379124341003
3075600718.0,Copilot,1,0.4019,0.075,0.0,0,16962535,0.6931471805599453
3075616006.0,OpenAI_Codex,7,-0.1714142857142857,0.04697802197802198,0.42857142857142855,0,246072685,2.0794415416798357
3075670611.0,Copilot,4,0.6930000000000001,-0.015208333333333334,0.5,0,174629277,1.6094379124341003
3075723453.0,Devin,1,0.989,0.06044932079414839,0.0,1,710601088,0.6931471805599453
3075728562.0,Devin,1,0.0,0.0,0.0,1,195619075,0.6931471805599453
3075757415.0,Devin,1,0.9922,0.20951178451178454,0.0,1,710601088,0.6931471805599453
3075789042.0,Copilot,3,-0.052366666666666666,-0.027777777777777776,0.6666666666666666,0,210716005,1.3862943611198906
3075799511.0,Copilot,28,0.061207142857142856,-0.38074113386613384,0.07142857142857142,1,56710511,3.367295829986474
3075812391.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3075843226.0,Copilot,12,0.005141666666666665,0.02953869047619047,0.5833333333333334,1,210716005,2.5649493574615367
3075857183.0,Copilot,51,0.3121058823529412,0.051517790337234776,0.39215686274509803,0,210716005,3.9512437185814275
3075881390.0,Copilot,1,-0.34,-0.075,0.0,0,221981891,0.6931471805599453
3075945404.0,OpenAI_Codex,1,0.0,0.0,0.0,0,275993885,0.6931471805599453
3075994560.0,Copilot,18,-0.013927777777777768,-0.020868205868205876,0.2777777777777778,0,221981891,2.9444389791664403
3076030480.0,Copilot,11,-0.09706363636363637,-0.02971763085399449,0.2727272727272727,0,29048891,2.4849066497880004
3076043127.0,Copilot,9,-0.05673333333333334,0.0,0.6666666666666666,0,29048891,2.302585092994046
3076049889.0,Copilot,1,-0.5423,-0.4,1.0,0,41881900,0.6931471805599453
3076064186.0,Copilot,11,0.3315909090909091,0.0991504329004329,0.36363636363636365,1,29048891,2.4849066497880004
3076083247.0,Copilot,13,0.23603076923076924,0.07977820434551204,0.38461538461538464,1,29048891,2.6390573296152584
3076155741.0,OpenAI_Codex,1,0.8156,0.31666666666666665,0.0,1,805282401,0.6931471805599453
3076171257.0,Cursor,1,0.54,0.48750000000000004,1.0,0,453068084,0.6931471805599453
3076267770.0,Copilot,5,0.06364,0.025,0.2,1,65080725,1.791759469228055
3076287056.0,Copilot,1,0.0,0.0,1.0,0,106580024,0.6931471805599453
3076300908.0,Copilot,9,0.18093333333333333,0.14675925925925926,0.1111111111111111,1,550902717,2.302585092994046
3076401687.0,Copilot,7,0.24758571428571427,0.12337662337662336,0.0,1,108257720,2.0794415416798357
3076452714.0,Copilot,3,0.12053333333333334,0.34722222222222227,0.0,0,65080725,1.3862943611198906
3076471900.0,Copilot,3,-0.12890000000000001,-0.10231481481481482,0.6666666666666666,0,287655586,1.3862943611198906
3076534856.0,Copilot,3,0.0,0.0,0.3333333333333333,0,65080725,1.3862943611198906
3076627900.0,Copilot,2,0.3397,0.0,0.5,0,65080725,1.0986122886681098
3076655992.0,Copilot,3,0.3279,0.2833333333333333,1.0,1,460125865,1.3862943611198906
3076670977.0,Copilot,4,0.06574999999999999,0.09375,0.0,1,344511263,1.6094379124341003
3076685839.0,Devin,5,-0.1051,0.0,0.2,1,934897158,1.791759469228055
3076722865.0,Copilot,3,0.3143666666666667,0.26666666666666666,0.0,1,344511263,1.3862943611198906
3076775534.0,Copilot,23,0.2784739130434783,0.0025939345142243692,0.4782608695652174,0,460125865,3.1780538303479458
3076780891.0,Copilot,18,0.42739444444444447,0.10982794211960879,0.3888888888888889,1,3662248,2.9444389791664403
3076831485.0,Copilot,6,0.17906666666666668,0.10625,0.3333333333333333,0,27631673,1.9459101490553132
3076882541.0,Copilot,2,0.0,0.0,0.5,1,41443539,1.0986122886681098
3076884688.0,Copilot,5,0.07339999999999999,0.15,0.8,0,57894036,1.791759469228055
3076886356.0,OpenAI_Codex,1,0.0,0.0,0.0,0,781914762,0.6931471805599453
3076913080.0,OpenAI_Codex,1,0.4926,0.25,0.0,1,236706881,0.6931471805599453
3076981888.0,Copilot,3,0.0,0.16666666666666666,0.0,1,344511263,1.3862943611198906
3077052259.0,Copilot,26,0.1458423076923077,0.0487652972027972,0.34615384615384615,1,883829350,3.295836866004329
3077057256.0,Copilot,1,0.431,0.25,1.0,0,883829350,0.6931471805599453
3077058914.0,Copilot,3,0.10606666666666666,0.3666666666666667,0.3333333333333333,0,108589232,1.3862943611198906
3077061912.0,Devin,1,0.7096,0.6,0.0,1,350360184,0.6931471805599453
3077094653.0,Copilot,1,-0.5106,0.0,0.0,0,265001214,0.6931471805599453
3077095481.0,Copilot,1,0.0,0.0,0.0,1,265001214,0.6931471805599453
3077095878.0,Copilot,6,0.31451666666666667,0.03078703703703704,0.5,0,460125865,1.9459101490553132
3077103096.0,Devin,2,0.39965,0.3583333333333333,0.0,1,787076358,1.0986122886681098
3077187183.0,OpenAI_Codex,1,0.34,-0.2,1.0,1,50448254,0.6931471805599453
3077273873.0,Copilot,1,0.0,-0.15000000000000002,0.0,1,65080725,0.6931471805599453
3077288177.0,Devin,3,0.0,0.09523809523809523,0.0,1,127246132,1.3862943611198906
3077291941.0,OpenAI_Codex,1,0.4939,0.0,1.0,0,781914762,0.6931471805599453
3077311015.0,Copilot,6,0.18681666666666666,0.0628982128982129,0.0,0,27631673,1.9459101490553132
3077312135.0,OpenAI_Codex,1,0.0,0.2857142857142857,0.0,1,43677177,0.6931471805599453
3077315316.0,Copilot,2,0.5016,0.10606060606060606,0.0,1,62963654,1.0986122886681098
3077326559.0,Copilot,1,0.0,0.0,1.0,1,245235133,0.6931471805599453
3077383006.0,Copilot,6,0.12728333333333333,0.027083333333333334,0.0,1,550902717,1.9459101490553132
3077405928.0,OpenAI_Codex,4,0.08177499999999999,-0.10639880952380953,0.5,0,143846881,1.6094379124341003
3077485814.0,Copilot,2,0.0,-0.05,0.5,0,56319070,1.0986122886681098
3077533825.0,Copilot,1,0.049,0.13636363636363635,1.0,1,16962535,0.6931471805599453
3077539464.0,Copilot,2,0.20095,0.0,0.0,0,460125865,1.0986122886681098
3077622008.0,OpenAI_Codex,1,-0.3612,-0.175,0.0,0,781914762,0.6931471805599453
3077628746.0,OpenAI_Codex,1,0.0,0.0,0.0,0,781914762,0.6931471805599453
3077668165.0,Copilot,3,0.17346666666666666,0.051136363636363626,0.0,1,978331188,1.3862943611198906
3077678079.0,Copilot,1,-0.4215,-0.08333333333333333,1.0,0,210716005,0.6931471805599453
3077679669.0,Copilot,5,-0.03976,0.0,0.4,0,121814210,1.791759469228055
3077722668.0,OpenAI_Codex,2,-0.01935,0.075,0.0,0,959470185,1.0986122886681098
3077729458.0,Copilot,3,-0.08896666666666668,0.19999999999999998,0.3333333333333333,0,958239663,1.3862943611198906
3077731351.0,Copilot,5,0.42712000000000006,0.16759259259259257,0.0,1,33373292,1.791759469228055
3077764443.0,Devin,3,-0.019066666666666666,0.0,0.3333333333333333,1,392768635,1.3862943611198906
3077768704.0,Copilot,3,0.0036666666666666514,9.25185853854297e-18,0.0,1,978331188,1.3862943611198906
3077823693.0,Copilot,3,0.2298666666666667,0.0,0.0,1,960665821,1.3862943611198906
3077861823.0,OpenAI_Codex,1,0.296,0.0,0.0,0,959470185,0.6931471805599453
3077886342.0,Copilot,3,0.6125666666666666,-0.019444444444444445,1.0,0,460125865,1.3862943611198906
3077888979.0,OpenAI_Codex,2,-0.08735,0.05857142857142857,0.5,0,143846881,1.0986122886681098
3077950268.0,Devin,1,0.6908,0.9,0.0,1,955904085,0.6931471805599453
3077993917.0,OpenAI_Codex,1,0.4404,0.2,0.0,1,43677177,0.6931471805599453
3078006902.0,Claude_Code,15,0.2612,0.23724386724386723,0.13333333333333333,1,354647574,2.772588722239781
3078039964.0,Copilot,1,0.4939,0.13636363636363635,0.0,0,35890081,0.6931471805599453
3078060956.0,Copilot,5,0.055420000000000004,0.05,0.4,1,460125865,1.791759469228055
3078066726.0,Copilot,3,0.4700666666666667,0.4583333333333333,1.0,0,17620347,1.3862943611198906
3078076894.0,Copilot,4,0.12940000000000002,0.16666666666666666,0.5,1,295810364,1.6094379124341003
3078077090.0,Copilot,5,0.12938,0.25297619047619047,0.0,0,696529789,1.791759469228055
3078160044.0,Copilot,7,0.21301428571428568,0.22688492063492063,0.42857142857142855,1,153711830,2.0794415416798357
3078166226.0,Copilot,4,-0.39365,-0.010416666666666666,0.25,0,153711830,1.6094379124341003
3078166718.0,Copilot,2,0.0,0.0,0.0,0,153711830,1.0986122886681098
3078187008.0,Copilot,3,-0.10806666666666669,0.14166666666666666,0.6666666666666666,0,4127088,1.3862943611198906
3078195603.0,Copilot,1,0.0,0.0,1.0,0,543316377,0.6931471805599453
3078237999.0,OpenAI_Codex,2,-0.15300000000000002,0.4,0.0,1,357728969,1.0986122886681098
3078256987.0,Copilot,4,0.12940000000000002,0.071875,0.0,1,126257942,1.6094379124341003
3078330455.0,Copilot,4,0.352975,0.018750000000000003,0.25,1,696529789,1.6094379124341003
3078352984.0,Copilot,15,0.44212,0.1514539321789322,0.6,0,460125865,2.772588722239781
3078356584.0,Copilot,9,0.12845555555555555,-0.02824074074074074,0.4444444444444444,1,174629277,2.302585092994046
3078366765.0,Copilot,19,0.02533157894736842,0.0017401458190931865,0.21052631578947367,0,33373292,2.995732273553991
3078382638.0,Copilot,2,0.1366,0.0,0.0,0,33373292,1.0986122886681098
3078383974.0,Copilot,1,0.0772,0.0,0.0,0,33373292,0.6931471805599453
3078424351.0,Copilot,3,-0.46366666666666667,-0.010389610389610391,1.0,0,192577707,1.3862943611198906
3078425912.0,Copilot,3,0.2423,0.3,0.0,1,645180041,1.3862943611198906
3078439427.0,Copilot,29,0.37692758620689654,0.13612837114992288,0.4827586206896552,0,17620347,3.4011973816621555
3078440447.0,Copilot,12,0.004725000000000007,0.017013888888888887,0.4166666666666667,0,16962535,2.5649493574615367
3078444990.0,OpenAI_Codex,21,0.16615714285714286,0.05606261022927689,0.23809523809523808,1,633927609,3.091042453358316
3078469289.0,Copilot,2,-0.2553,-0.25,1.0,0,16962535,1.0986122886681098
3078528718.0,OpenAI_Codex,6,0.52985,0.14280753968253967,0.0,1,913540439,1.9459101490553132
3078529665.0,Copilot,2,0.3286,-0.05357142857142857,0.0,0,17620347,1.0986122886681098
3078539142.0,Copilot,6,-0.03536666666666666,0.05114538239538239,0.3333333333333333,0,860100131,1.9459101490553132
3078604256.0,OpenAI_Codex,1,-0.9538,0.0,0.0,1,357728969,0.6931471805599453
3078642261.0,OpenAI_Codex,3,0.40863333333333335,-0.04444444444444446,0.3333333333333333,1,845317529,1.3862943611198906
3078666004.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3078707207.0,OpenAI_Codex,3,0.17020000000000002,0.03333333333333333,0.0,1,234231371,1.3862943611198906
3078729881.0,Copilot,18,0.10179444444444444,0.026994448452781785,0.3888888888888889,0,156260788,2.9444389791664403
3078737490.0,Copilot,11,0.06286363636363636,-0.06388888888888888,0.2727272727272727,1,696529789,2.4849066497880004
3078743268.0,Copilot,1,0.0,0.0,0.0,0,510889311,0.6931471805599453
